client_id,sess_id,avg_bitrate,session_data,q264,q396,q594,q891,q1337,q2085,q3127
308.00,0.00,264.00,7920.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
309.00,0.00,390.65,197280.00,72.00,19.00,0.00,1.00,9.00,0.00,0.00
310.00,0.00,281.60,84480.00,52.00,8.00,0.00,0.00,0.00,0.00,0.00
311.00,0.00,302.32,488250.00,292.00,23.00,2.00,0.00,3.00,3.00,0.00
312.00,0.00,327.12,111220.00,64.00,0.00,0.00,0.00,4.00,0.00,0.00
313.00,0.00,264.00,21120.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00
314.00,0.00,264.00,51480.00,39.00,0.00,0.00,0.00,0.00,0.00,0.00
315.00,0.00,264.00,13200.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00
316.00,0.00,264.00,7920.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
317.00,0.00,282.86,29700.00,18.00,3.00,0.00,0.00,0.00,0.00,0.00
318.00,0.00,264.00,7920.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
319.00,0.00,449.70,121420.00,48.00,0.00,2.00,0.00,0.00,2.00,2.00
320.00,0.00,264.00,22440.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00
321.00,0.00,264.00,9240.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00
322.00,0.00,264.00,14520.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
323.00,0.00,264.00,29040.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00
324.00,0.00,305.12,2479070.00,1297.00,298.00,16.00,2.00,4.00,6.00,2.00
325.00,0.00,264.00,11880.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00
326.00,0.00,264.00,21120.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00
327.00,0.00,264.00,14520.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
328.00,0.00,275.48,63360.00,42.00,4.00,0.00,0.00,0.00,0.00,0.00
329.00,0.00,373.71,143880.00,22.00,49.00,6.00,0.00,0.00,0.00,0.00
330.00,0.00,317.21,374305.00,166.00,57.00,12.00,0.00,1.00,0.00,0.00
331.00,0.00,264.00,17160.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00
332.00,0.00,264.00,19800.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00
333.00,0.00,343.08,2411860.00,968.00,401.00,3.00,0.00,9.00,23.00,2.00
334.00,0.00,280.50,44880.00,28.00,4.00,0.00,0.00,0.00,0.00,0.00
335.00,0.00,264.00,11880.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00
336.00,0.00,288.51,100980.00,57.00,13.00,0.00,0.00,0.00,0.00,0.00
337.00,0.00,312.94,183070.00,115.00,0.00,0.00,0.00,0.00,0.00,2.00
338.00,0.00,274.31,43890.00,31.00,0.00,1.00,0.00,0.00,0.00,0.00
339.00,0.00,264.00,23760.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00
340.00,0.00,264.00,42240.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00
341.00,0.00,398.11,1389400.00,602.00,50.00,0.00,1.00,8.00,27.00,10.00
342.00,0.00,264.00,19800.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00
343.00,0.00,310.14,151970.00,81.00,13.00,2.00,0.00,2.00,0.00,0.00
344.00,0.00,264.00,11880.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00
345.00,0.00,264.00,10560.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00
346.00,0.00,264.00,10560.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00
347.00,0.00,384.59,98070.00,30.00,19.00,0.00,0.00,0.00,2.00,0.00
348.00,0.00,264.00,25080.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00
349.00,0.00,302.06,370025.00,210.00,30.00,0.00,0.00,5.00,0.00,0.00
350.00,0.00,264.00,145200.00,110.00,0.00,0.00,0.00,0.00,0.00,0.00
351.00,0.00,356.00,117480.00,20.00,46.00,0.00,0.00,0.00,0.00,0.00
352.00,0.00,264.00,10560.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00
353.00,0.00,264.00,11880.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00
354.00,0.00,335.68,4436035.00,2091.00,457.00,26.00,7.00,4.00,52.00,6.00
355.00,0.00,264.00,9240.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00
356.00,0.00,301.40,90420.00,43.00,17.00,0.00,0.00,0.00,0.00,0.00
357.00,0.00,278.17,137695.00,97.00,0.00,1.00,0.00,1.00,0.00,0.00
358.00,0.00,326.29,261030.00,92.00,63.00,5.00,0.00,0.00,0.00,0.00
359.00,0.00,432.41,36755.00,16.00,0.00,0.00,0.00,0.00,0.00,1.00
360.00,0.00,264.00,9240.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00
361.00,0.00,264.00,7920.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
362.00,0.00,264.00,13200.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00
363.00,0.00,264.00,31680.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00
364.00,0.00,284.93,123945.00,86.00,0.00,0.00,0.00,0.00,1.00,0.00
365.00,0.00,303.83,88110.00,51.00,0.00,7.00,0.00,0.00,0.00,0.00
366.00,0.00,264.00,79200.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00
367.00,0.00,273.17,415225.00,290.00,13.00,0.00,0.00,1.00,0.00,0.00
368.00,0.00,264.00,14520.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
369.00,0.00,338.37,551550.00,260.00,53.00,3.00,0.00,4.00,5.00,1.00
370.00,0.00,264.00,77880.00,59.00,0.00,0.00,0.00,0.00,0.00,0.00
371.00,0.00,264.00,55440.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00
372.00,0.00,308.00,13860.00,6.00,3.00,0.00,0.00,0.00,0.00,0.00
373.00,0.00,264.00,46200.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00
374.00,0.00,264.00,91080.00,69.00,0.00,0.00,0.00,0.00,0.00,0.00
375.00,0.00,264.00,7920.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
376.00,0.00,264.00,14520.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
377.00,0.00,360.35,771150.00,368.00,34.00,4.00,2.00,3.00,17.00,0.00
378.00,0.00,264.00,11880.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00
379.00,0.00,274.56,68640.00,46.00,4.00,0.00,0.00,0.00,0.00,0.00
380.00,0.00,264.00,27720.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00
381.00,0.00,349.88,129455.00,66.00,0.00,3.00,0.00,5.00,0.00,0.00
382.00,0.00,264.00,46200.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00
383.00,0.00,277.89,79200.00,51.00,6.00,0.00,0.00,0.00,0.00,0.00
384.00,0.00,264.00,14520.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
385.00,0.00,264.00,59400.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00
386.00,0.00,264.00,48840.00,37.00,0.00,0.00,0.00,0.00,0.00,0.00
387.00,0.00,264.00,30360.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00
388.00,0.00,264.00,55440.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00
389.00,0.00,264.00,6600.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00
390.00,0.00,264.00,39600.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00
391.00,0.00,264.00,13200.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00
392.00,0.00,264.00,96360.00,73.00,0.00,0.00,0.00,0.00,0.00,0.00
393.00,0.00,264.00,7920.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
394.00,0.00,383.22,103470.00,48.00,0.00,0.00,0.00,6.00,0.00,0.00
395.00,0.00,264.00,46200.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00
396.00,0.00,292.51,182820.00,98.00,27.00,0.00,0.00,0.00,0.00,0.00
397.00,0.00,264.00,25080.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00
398.00,0.00,301.12,120450.00,68.00,5.00,7.00,0.00,0.00,0.00,0.00
399.00,0.00,937.65,79700.00,13.00,0.00,0.00,0.00,0.00,0.00,4.00
400.00,0.00,264.00,13200.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00
401.00,0.00,264.00,10560.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00
402.00,0.00,264.00,33000.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00
403.00,0.00,264.00,55440.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00
404.00,0.00,593.16,172015.00,9.00,7.00,29.00,12.00,1.00,0.00,0.00
405.00,0.00,746.56,511395.00,26.00,20.00,36.00,20.00,33.00,2.00,0.00
405.00,1.00,644.53,109570.00,11.00,0.00,11.00,8.00,4.00,0.00,0.00
406.00,0.00,763.19,442650.00,32.00,3.00,15.00,51.00,9.00,6.00,0.00
407.00,0.00,591.94,94710.00,5.00,10.00,5.00,12.00,0.00,0.00,0.00
407.00,1.00,482.69,584050.00,104.00,58.00,36.00,31.00,13.00,0.00,0.00
408.00,0.00,794.29,1397950.00,62.00,58.00,48.00,106.00,62.00,15.00,1.00
409.00,0.00,783.59,380040.00,19.00,0.00,22.00,38.00,18.00,0.00,0.00
410.00,0.00,576.66,487275.00,47.00,31.00,32.00,58.00,0.00,1.00,0.00
410.00,1.00,264.00,5280.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00
410.00,2.00,1081.61,854475.00,13.00,5.00,37.00,39.00,33.00,31.00,0.00
410.00,3.00,418.52,92075.00,24.00,8.00,9.00,1.00,2.00,0.00,0.00
410.00,4.00,1048.69,602995.00,9.00,13.00,0.00,37.00,49.00,7.00,0.00
410.00,5.00,965.71,550455.00,17.00,23.00,1.00,34.00,21.00,18.00,0.00
411.00,0.00,383.43,40260.00,11.00,4.00,6.00,0.00,0.00,0.00,0.00
412.00,0.00,652.87,48965.00,5.00,0.00,9.00,0.00,0.00,0.00,1.00
413.00,0.00,711.01,330620.00,26.00,15.00,2.00,33.00,17.00,0.00,0.00
414.00,0.00,730.62,3737110.00,168.00,196.00,313.00,149.00,139.00,58.00,0.00
414.00,1.00,479.95,136785.00,5.00,29.00,20.00,3.00,0.00,0.00,0.00
415.00,0.00,529.56,103265.00,24.00,8.00,0.00,0.00,6.00,0.00,1.00
416.00,0.00,797.19,673625.00,16.00,7.00,65.00,43.00,38.00,0.00,0.00
417.00,0.00,493.73,155525.00,16.00,27.00,13.00,2.00,5.00,0.00,0.00
418.00,0.00,788.47,2554655.00,56.00,146.00,113.00,228.00,68.00,37.00,0.00
419.00,0.00,796.53,2982990.00,170.00,68.00,113.00,229.00,132.00,37.00,0.00
419.00,1.00,664.51,860540.00,43.00,53.00,61.00,81.00,18.00,2.00,1.00
419.00,2.00,1074.88,257970.00,18.00,0.00,0.00,0.00,21.00,9.00,0.00
420.00,0.00,782.07,2803725.00,94.00,143.00,169.00,128.00,156.00,27.00,0.00
421.00,0.00,682.14,463855.00,33.00,27.00,5.00,55.00,16.00,0.00,0.00
421.00,1.00,729.34,623585.00,41.00,31.00,14.00,54.00,26.00,5.00,0.00
422.00,0.00,484.85,126060.00,16.00,5.00,29.00,2.00,0.00,0.00,0.00
423.00,0.00,931.27,437695.00,21.00,6.00,2.00,19.00,46.00,0.00,0.00
424.00,0.00,308.00,23100.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00
425.00,0.00,573.68,301180.00,23.00,34.00,22.00,20.00,5.00,0.00,1.00
425.00,1.00,465.19,37215.00,13.00,0.00,0.00,0.00,3.00,0.00,0.00
425.00,2.00,759.65,353235.00,21.00,8.00,15.00,28.00,21.00,0.00,0.00
426.00,0.00,738.76,446950.00,41.00,10.00,24.00,16.00,22.00,8.00,0.00
427.00,0.00,499.71,52470.00,6.00,0.00,15.00,0.00,0.00,0.00,0.00
428.00,0.00,903.70,302740.00,9.00,4.00,0.00,35.00,19.00,0.00,0.00
428.00,1.00,797.10,1299265.00,29.00,44.00,120.00,71.00,43.00,16.00,3.00
429.00,0.00,579.84,426185.00,40.00,52.00,20.00,17.00,14.00,4.00,0.00
429.00,1.00,407.88,50985.00,15.00,0.00,9.00,1.00,0.00,0.00,0.00
430.00,0.00,730.20,1058790.00,39.00,97.00,42.00,63.00,27.00,22.00,0.00
431.00,0.00,778.19,120620.00,7.00,0.00,0.00,22.00,2.00,0.00,0.00
432.00,0.00,782.84,27552060.00,924.00,1286.00,1445.00,1889.00,1230.00,247.00,18.00
433.00,0.00,264.00,10560.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00
434.00,0.00,706.41,113025.00,8.00,0.00,3.00,21.00,0.00,0.00,0.00
435.00,0.00,1049.83,94485.00,9.00,0.00,0.00,0.00,3.00,6.00,0.00
436.00,0.00,996.25,572845.00,13.00,1.00,38.00,21.00,27.00,13.00,2.00
437.00,0.00,746.41,1175590.00,55.00,21.00,75.00,134.00,19.00,11.00,0.00
438.00,0.00,785.36,2230420.00,90.00,56.00,88.00,233.00,94.00,7.00,0.00
439.00,0.00,550.50,60555.00,11.00,0.00,2.00,9.00,0.00,0.00,0.00
439.00,1.00,514.80,25740.00,6.00,0.00,0.00,4.00,0.00,0.00,0.00
440.00,0.00,827.81,1465225.00,56.00,65.00,70.00,70.00,62.00,30.00,1.00
440.00,1.00,671.47,1497375.00,66.00,90.00,125.00,120.00,41.00,2.00,2.00
440.00,2.00,387.55,158895.00,51.00,5.00,23.00,3.00,0.00,0.00,0.00
440.00,3.00,613.48,386495.00,39.00,27.00,23.00,22.00,11.00,4.00,0.00
440.00,4.00,264.00,6600.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00
440.00,5.00,706.91,1297185.00,140.00,33.00,45.00,79.00,45.00,25.00,0.00
440.00,6.00,264.00,10560.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00
440.00,7.00,687.53,3248565.00,174.00,213.00,185.00,267.00,66.00,40.00,0.00
441.00,0.00,739.17,406545.00,36.00,11.00,16.00,19.00,26.00,0.00,2.00
441.00,1.00,555.00,61050.00,11.00,1.00,0.00,10.00,0.00,0.00,0.00
441.00,2.00,460.78,62205.00,7.00,8.00,11.00,1.00,0.00,0.00,0.00
442.00,0.00,788.46,1931715.00,47.00,117.00,97.00,116.00,95.00,16.00,2.00
443.00,0.00,337.33,15180.00,7.00,0.00,2.00,0.00,0.00,0.00,0.00
444.00,0.00,467.31,196270.00,24.00,40.00,4.00,15.00,1.00,0.00,0.00
445.00,0.00,837.13,1845865.00,43.00,68.00,83.00,154.00,69.00,22.00,2.00
445.00,1.00,794.50,1104355.00,31.00,59.00,63.00,66.00,40.00,19.00,0.00
445.00,2.00,602.03,111375.00,9.00,0.00,17.00,11.00,0.00,0.00,0.00
445.00,3.00,753.47,4279695.00,196.00,105.00,260.00,401.00,151.00,22.00,1.00
446.00,0.00,535.05,350460.00,42.00,14.00,45.00,30.00,0.00,0.00,0.00
446.00,1.00,418.00,31350.00,8.00,0.00,7.00,0.00,0.00,0.00,0.00
446.00,2.00,513.38,225885.00,32.00,11.00,26.00,19.00,0.00,0.00,0.00
446.00,3.00,264.00,6600.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00
446.00,4.00,650.69,126885.00,11.00,5.00,0.00,23.00,0.00,0.00,0.00
446.00,5.00,376.89,71610.00,25.00,0.00,13.00,0.00,0.00,0.00,0.00
446.00,6.00,831.82,711210.00,14.00,25.00,56.00,19.00,54.00,3.00,0.00
447.00,0.00,587.69,76400.00,5.00,0.00,19.00,0.00,2.00,0.00,0.00
448.00,0.00,509.82,124905.00,11.00,22.00,3.00,13.00,0.00,0.00,0.00
448.00,1.00,264.00,18480.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00
449.00,0.00,670.21,767385.00,28.00,58.00,46.00,76.00,21.00,0.00,0.00
450.00,0.00,820.49,328195.00,9.00,10.00,26.00,20.00,7.00,8.00,0.00
450.00,1.00,696.02,723860.00,54.00,22.00,52.00,44.00,34.00,0.00,2.00
450.00,2.00,691.30,432065.00,23.00,3.00,38.00,56.00,5.00,0.00,0.00
451.00,0.00,426.56,57585.00,11.00,6.00,9.00,1.00,0.00,0.00,0.00
452.00,0.00,444.23,57750.00,10.00,3.00,13.00,0.00,0.00,0.00,0.00
453.00,0.00,801.10,2783835.00,70.00,138.00,196.00,105.00,154.00,31.00,1.00
453.00,1.00,681.29,1182035.00,58.00,104.00,70.00,48.00,59.00,8.00,0.00
454.00,0.00,564.99,539565.00,55.00,61.00,30.00,28.00,12.00,5.00,0.00
455.00,0.00,654.12,834000.00,40.00,51.00,88.00,40.00,36.00,0.00,0.00
455.00,1.00,264.00,5280.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00
456.00,0.00,850.52,1437375.00,6.00,56.00,99.00,98.00,63.00,16.00,0.00
457.00,0.00,901.55,180310.00,10.00,0.00,6.00,5.00,19.00,0.00,0.00
458.00,0.00,698.46,674015.00,42.00,9.00,65.00,48.00,29.00,0.00,0.00
459.00,0.00,459.00,50490.00,9.00,0.00,13.00,0.00,0.00,0.00,0.00
460.00,0.00,707.29,541080.00,59.00,16.00,6.00,32.00,39.00,1.00,0.00
461.00,0.00,342.12,83820.00,35.00,4.00,10.00,0.00,0.00,0.00,0.00
462.00,0.00,737.05,3195120.00,137.00,158.00,162.00,275.00,113.00,20.00,2.00
463.00,0.00,264.00,6600.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00
464.00,0.00,716.80,440835.00,22.00,17.00,35.00,34.00,9.00,6.00,0.00
464.00,1.00,692.00,868465.00,46.00,61.00,25.00,90.00,27.00,0.00,2.00
464.00,2.00,511.50,51150.00,5.00,0.00,15.00,0.00,0.00,0.00,0.00
464.00,3.00,753.98,1206375.00,49.00,71.00,43.00,83.00,73.00,0.00,1.00
464.00,4.00,831.48,631925.00,15.00,17.00,5.00,92.00,23.00,0.00,0.00
465.00,0.00,264.00,21120.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00
466.00,0.00,819.01,655205.00,12.00,9.00,42.00,68.00,29.00,0.00,0.00
467.00,0.00,734.86,778955.00,31.00,43.00,61.00,26.00,47.00,4.00,0.00
467.00,1.00,528.00,44880.00,7.00,3.00,1.00,6.00,0.00,0.00,0.00
468.00,0.00,516.54,185955.00,16.00,21.00,22.00,13.00,0.00,0.00,0.00
469.00,0.00,730.03,3555240.00,152.00,157.00,271.00,212.00,164.00,16.00,2.00
469.00,1.00,466.12,37290.00,5.00,2.00,9.00,0.00,0.00,0.00,0.00
469.00,2.00,603.40,769330.00,49.00,51.00,69.00,79.00,7.00,0.00,0.00
469.00,3.00,677.77,2067185.00,81.00,142.00,130.00,203.00,48.00,5.00,1.00
469.00,4.00,601.36,75170.00,11.00,4.00,2.00,3.00,5.00,0.00,0.00
470.00,0.00,783.34,278085.00,15.00,17.00,18.00,8.00,0.00,13.00,0.00
470.00,1.00,430.83,155100.00,32.00,18.00,14.00,8.00,0.00,0.00,0.00
471.00,0.00,264.00,7920.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
472.00,0.00,978.77,215330.00,6.00,0.00,14.00,11.00,5.00,8.00,0.00
473.00,0.00,483.72,256370.00,23.00,53.00,16.00,13.00,0.00,0.00,1.00
473.00,1.00,264.00,10560.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00
473.00,2.00,400.04,98010.00,24.00,8.00,17.00,0.00,0.00,0.00,0.00
474.00,0.00,846.20,2166265.00,61.00,84.00,114.00,128.00,81.00,42.00,2.00
475.00,0.00,300.41,43560.00,21.00,8.00,0.00,0.00,0.00,0.00,0.00
476.00,0.00,264.00,13200.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00
476.00,1.00,536.31,96535.00,12.00,7.00,12.00,1.00,4.00,0.00,0.00
476.00,2.00,784.03,2595155.00,118.00,61.00,108.00,240.00,128.00,7.00,0.00
476.00,3.00,264.00,13200.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00
476.00,4.00,714.20,1139145.00,30.00,88.00,38.00,130.00,31.00,1.00,1.00
477.00,0.00,770.60,11501235.00,390.00,472.00,780.00,789.00,420.00,131.00,3.00
478.00,0.00,264.00,17160.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00
479.00,0.00,751.35,2967825.00,131.00,164.00,142.00,200.00,117.00,36.00,0.00
479.00,1.00,402.95,76560.00,13.00,15.00,10.00,0.00,0.00,0.00,0.00
479.00,2.00,835.96,3030340.00,82.00,102.00,169.00,210.00,110.00,51.00,1.00
480.00,0.00,734.85,290265.00,8.00,13.00,21.00,25.00,12.00,0.00,0.00
480.00,1.00,609.66,527360.00,23.00,59.00,29.00,54.00,8.00,0.00,0.00
480.00,2.00,702.98,2428810.00,175.00,92.00,148.00,129.00,142.00,5.00,0.00
481.00,0.00,849.84,1015560.00,44.00,34.00,19.00,82.00,42.00,18.00,0.00
482.00,0.00,433.60,186450.00,31.00,21.00,32.00,2.00,0.00,0.00,0.00
482.00,1.00,733.94,678895.00,25.00,37.00,52.00,31.00,38.00,1.00,1.00
482.00,2.00,796.17,1253960.00,23.00,100.00,64.00,56.00,44.00,28.00,0.00
483.00,0.00,609.19,191895.00,13.00,5.00,24.00,21.00,0.00,0.00,0.00
484.00,0.00,316.25,18975.00,11.00,0.00,0.00,1.00,0.00,0.00,0.00
485.00,0.00,670.39,891620.00,57.00,90.00,25.00,44.00,41.00,9.00,0.00
485.00,1.00,564.51,417740.00,50.00,43.00,11.00,27.00,17.00,0.00,0.00
486.00,0.00,768.90,668945.00,26.00,17.00,60.00,35.00,29.00,7.00,0.00
487.00,0.00,760.07,524445.00,10.00,23.00,40.00,46.00,15.00,4.00,0.00
488.00,0.00,629.99,472490.00,27.00,32.00,29.00,57.00,5.00,0.00,0.00
489.00,0.00,264.00,7920.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
490.00,0.00,859.15,751760.00,42.00,15.00,12.00,65.00,23.00,18.00,0.00
491.00,0.00,767.76,506720.00,17.00,40.00,35.00,5.00,23.00,12.00,0.00
492.00,0.00,563.37,98590.00,19.00,0.00,0.00,15.00,1.00,0.00,0.00
493.00,0.00,722.47,718855.00,44.00,26.00,62.00,32.00,22.00,13.00,0.00
493.00,1.00,733.07,582790.00,37.00,9.00,19.00,79.00,13.00,2.00,0.00
494.00,0.00,279.53,23760.00,15.00,2.00,0.00,0.00,0.00,0.00,0.00
495.00,0.00,781.42,1324505.00,53.00,26.00,67.00,134.00,57.00,1.00,1.00
495.00,1.00,264.00,22440.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00
496.00,0.00,651.19,1155865.00,43.00,96.00,89.00,100.00,22.00,5.00,0.00
497.00,0.00,705.67,1799450.00,60.00,137.00,103.00,127.00,77.00,6.00,0.00
498.00,0.00,895.15,1629170.00,33.00,36.00,59.00,164.00,38.00,34.00,0.00
499.00,0.00,821.59,517600.00,47.00,12.00,1.00,24.00,31.00,11.00,0.00
499.00,1.00,589.74,365640.00,25.00,30.00,23.00,46.00,0.00,0.00,0.00
500.00,0.00,599.83,563840.00,15.00,70.00,57.00,32.00,14.00,0.00,0.00
501.00,0.00,870.25,3037185.00,98.00,73.00,120.00,239.00,115.00,49.00,4.00
502.00,0.00,899.41,341775.00,9.00,0.00,16.00,38.00,6.00,7.00,0.00
502.00,1.00,476.29,445335.00,55.00,51.00,60.00,21.00,0.00,0.00,0.00
503.00,0.00,680.99,868265.00,54.00,45.00,63.00,57.00,29.00,7.00,0.00
503.00,1.00,898.22,327850.00,9.00,21.00,7.00,16.00,7.00,13.00,0.00
504.00,0.00,827.17,3378985.00,161.00,99.00,144.00,193.00,173.00,40.00,7.00
505.00,0.00,797.32,685695.00,12.00,41.00,50.00,43.00,6.00,20.00,0.00
505.00,1.00,596.29,477030.00,34.00,27.00,51.00,42.00,6.00,0.00,0.00
506.00,0.00,449.46,112365.00,18.00,20.00,3.00,9.00,0.00,0.00,0.00
506.00,1.00,264.00,11880.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00
507.00,0.00,308.00,36960.00,16.00,8.00,0.00,0.00,0.00,0.00,0.00
508.00,0.00,1024.24,1075450.00,42.00,11.00,39.00,5.00,85.00,28.00,0.00
508.00,1.00,735.75,397305.00,21.00,31.00,1.00,28.00,27.00,0.00,0.00
508.00,2.00,1123.98,247275.00,6.00,0.00,3.00,15.00,12.00,8.00,0.00
509.00,0.00,599.25,509365.00,31.00,64.00,30.00,30.00,10.00,5.00,0.00
510.00,0.00,264.00,6600.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00
511.00,0.00,762.41,110550.00,5.00,0.00,2.00,22.00,0.00,0.00,0.00
512.00,0.00,865.10,337390.00,20.00,5.00,25.00,3.00,14.00,10.00,1.00
513.00,0.00,752.10,1579405.00,73.00,88.00,54.00,118.00,76.00,11.00,0.00
514.00,0.00,637.39,1845235.00,118.00,99.00,169.00,144.00,43.00,6.00,0.00
515.00,0.00,948.09,493005.00,12.00,11.00,22.00,14.00,42.00,0.00,3.00
516.00,0.00,443.67,79860.00,23.00,1.00,4.00,8.00,0.00,0.00,0.00
517.00,0.00,692.03,1979220.00,110.00,122.00,160.00,111.00,30.00,36.00,3.00
517.00,1.00,297.00,41580.00,21.00,7.00,0.00,0.00,0.00,0.00,0.00
518.00,0.00,754.87,1468220.00,68.00,95.00,66.00,74.00,62.00,24.00,0.00
519.00,0.00,731.47,318190.00,25.00,9.00,7.00,29.00,16.00,1.00,0.00
520.00,0.00,371.25,22275.00,9.00,0.00,2.00,1.00,0.00,0.00,0.00
521.00,0.00,725.44,464280.00,19.00,14.00,47.00,27.00,18.00,3.00,0.00
522.00,0.00,598.79,1332310.00,89.00,87.00,151.00,89.00,28.00,1.00,0.00
523.00,0.00,768.94,469055.00,27.00,21.00,39.00,12.00,6.00,16.00,1.00
524.00,0.00,788.23,189175.00,7.00,2.00,0.00,38.00,1.00,0.00,0.00
525.00,0.00,417.76,85640.00,12.00,24.00,3.00,0.00,2.00,0.00,0.00
525.00,1.00,926.12,1713315.00,47.00,55.00,39.00,82.00,126.00,21.00,0.00
526.00,0.00,264.00,6600.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00
527.00,0.00,486.59,99750.00,15.00,13.00,7.00,3.00,3.00,0.00,0.00
528.00,0.00,330.00,24750.00,9.00,5.00,1.00,0.00,0.00,0.00,0.00
529.00,0.00,592.64,216315.00,12.00,3.00,43.00,15.00,0.00,0.00,0.00
530.00,0.00,819.00,5692020.00,191.00,221.00,302.00,331.00,268.00,70.00,7.00
530.00,1.00,509.39,239415.00,10.00,37.00,38.00,9.00,0.00,0.00,0.00
531.00,0.00,511.84,125400.00,14.00,12.00,13.00,10.00,0.00,0.00,0.00
532.00,0.00,713.86,778110.00,63.00,22.00,35.00,55.00,39.00,4.00,0.00
533.00,0.00,694.86,1445310.00,64.00,95.00,63.00,153.00,33.00,8.00,0.00
534.00,0.00,681.34,248690.00,26.00,4.00,11.00,18.00,14.00,0.00,0.00
534.00,1.00,678.86,1269460.00,78.00,88.00,68.00,72.00,64.00,4.00,0.00
534.00,2.00,772.28,409310.00,20.00,23.00,17.00,28.00,11.00,4.00,3.00
535.00,0.00,496.74,47190.00,5.00,1.00,13.00,0.00,0.00,0.00,0.00
536.00,0.00,870.26,513455.00,20.00,39.00,10.00,15.00,11.00,23.00,0.00
536.00,1.00,588.52,1174090.00,68.00,104.00,109.00,105.00,13.00,0.00,0.00
537.00,0.00,346.50,27720.00,12.00,0.00,4.00,0.00,0.00,0.00,0.00
538.00,0.00,400.83,82170.00,21.00,5.00,15.00,0.00,0.00,0.00,0.00
